AnnexID,Date Order,City,County,Annexation Type,Ordinance Date,Effective Date,Report Date,Authorization Number,Authorization Type,Acreage,Comments,Attachments,OrdDate,EffDate,RepDate,AuthNumber,Acr,Com
183,183,Augusta,Richmond,,"08-20-1979	","-	","04-16-1991	","4902	",Ordinance,"3.75	","	",,8/20/1979,,4/16/1991,4902,3.75,
184,184,Augusta,Richmond,,"04-16-1979	","-	","04-16-1991	","4876	",Ordinance,"3.75	","	",,4/16/1979,,4/16/1991,4876,3.75,
185,185,Bainbridge,Decatur,,"02-20-1990	","-	","02-26-1990	","479	",Ordinance,"9.04	","	",,2/20/1990,,2/26/1990,479,9.04,
186,186,Bainbridge,Decatur,,"02-20-1990	","-	","02-26-1990	","478	",Ordinance,"19.83	","	",,2/20/1990,,2/26/1990,478,19.83,
187,187,Bainbridge,Decatur,,"09-18-1990	","-	","09-21-1990	","484	",Ordinance,"-	","	",,9/18/1990,,9/21/1990,484,,
188,188,Bainbridge,Decatur,,"09-18-1990	","-	","09-21-1990	","486	",Ordinance,"2.5	","	",,9/18/1990,,9/21/1990,486,2.5,
189,189,Bainbridge,Decatur,,"09-18-1990	","-	","09-21-1990	","485	",Ordinance,"-	","	",,9/18/1990,,9/21/1990,485,,
190,190,Bainbridge,Decatur,,"10-16-1990	","-	","10-22-1990	","487	",Ordinance,"2	","	",,10/16/1990,,10/22/1990,487,2,
191,191,Baxley,Appling,,"03-31-1990	","-	","06-19-1990	","-	",Ordinance,"-	","	",,3/31/1990,,6/19/1990,,,
192,192,Baxley,Appling,,"07-24-1990	","-	","03-03-1990	","-	",Ordinance,"-	","	",,7/24/1990,,3/3/1990,,,
193,193,Baxley,Appling,,"03-13-1990	","-	","03-19-1990	","-	",Ordinance,"-	","Cook Hights	",,3/13/1990,,3/19/1990,,,Cook Hights
194,194,Baxley,Appling,,"05-22-1990	","-	","06-04-1990	","-	",Ordinance,"-	","	",,5/22/1990,,6/4/1990,,,
195,195,Baxley,Appling,,"05-22-1990	","-	","06-04-1990	","-	",Ordinance,"-	","Nails Farry Sub.	",,5/22/1990,,6/4/1990,,,Nails Farry Sub.
196,196,Baxley,Appling,,"05-22-1990	","-	","06-04-1990	","-	",Ordinance,"-	","	",,5/22/1990,,6/4/1990,,,
197,197,Baxley,Appling,,"05-22-1990	","-	","06-04-1990	","-	",Ordinance,"-	","	",,5/22/1990,,6/4/1990,,,
198,198,Baxley,Appling,,"05-22-1990	","-	","06-04-1990	","-	",Ordinance,"-	","	",,5/22/1990,,6/4/1990,,,
199,199,Baxley,Appling,,"05-22-1990	","-	","06-04-1990	","-	",Ordinance,"-	","	",,5/22/1990,,6/4/1990,,,
200,200,Baxley,Appling,,"05-22-1990	","-	","06-04-1990	","-	",Ordinance,"-	","	",,5/22/1990,,6/4/1990,,,
201,201,Baxley,Appling,,"05-22-1990	","-	","06-04-1990	","-	",Ordinance,"-	","	",,5/22/1990,,6/4/1990,,,
202,202,Baxley,Appling,,"03-31-1990	","-	","05-14-1990	","-	",Ordinance,"-	","	",,3/31/1990,,5/14/1990,,,
203,203,Baxley,Appling,,"03-31-1990	","-	","05-14-1990	","-	",Ordinance,"-	","	",,3/31/1990,,5/14/1990,,,
204,204,Baxley,Appling,,"03-30-1990	","-	","05-14-1990	","-	",Ordinance,"-	","	",,3/30/1990,,5/14/1990,,,
205,205,Baxley,Appling,,"03-30-1990	","-	","06-07-1990	","-	",Ordinance,"-	","	",,3/30/1990,,6/7/1990,,,
206,206,Baxley,Appling,,"06-12-1990	","-	","06-19-1990	","-	",Ordinance,"0.76	","	",,6/12/1990,,6/19/1990,,0.76,
207,207,Baxley,Appling,,"07-10-1990	","-	","07-23-1990	","-	",Ordinance,"0.893	","	",,7/10/1990,,7/23/1990,,0.893,
208,208,Baxley,Appling,,"07-10-1990	","-	","07-23-1990	","-	",Ordinance,"1.105	","	",,7/10/1990,,7/23/1990,,1.105,
209,209,Baxley,Appling,,"02-26-1991	","-	","03-26-1991	","-	",Ordinance,"2	","	",,2/26/1991,,3/26/1991,,2,
210,210,Baxley,Appling,,"09-11-1990	","-	","09-11-1990	","-	",Ordinance,"-	","	",,9/11/1990,,9/11/1990,,,
211,211,Baxley,Appling,,"09-11-1990	","-	","09-18-1990	","-	",Ordinance,"4-Jan	","	",,9/11/1990,,9/18/1990,,4-Jan,
212,212,Baxley,Appling,,"09-11-1990	","-	","10-12-1990	","-	",Ordinance,"-	","	",,9/11/1990,,10/12/1990,,,
213,213,Baxley,Appling,,"12-11-1990	","-	","11-27-1990	","-	",Ordinance,"3.35	","	",,12/11/1990,,11/27/1990,,3.35,
214,214,Baxley,Appling,,"11-27-1990	","-	","01-02-1990	","-	",Ordinance,"-	","	",,11/27/1990,,1/2/1990,,,
215,215,Baxley,Appling,,"01-15-1991	","-	","01-23-1991	","-	",Ordinance,"-	","	",,1/15/1991,,1/23/1991,,,
216,216,Baxley,Appling,,"08-28-1990	","-	","09-04-1990	","-	",Ordinance,"1.62	","	",,8/28/1990,,9/4/1990,,1.62,
217,217,Baxley,Appling,,"08-28-1990	","-	","09-04-1990	","-	",Ordinance,"-	","	",,8/28/1990,,9/4/1990,,,
218,218,Baxley,Appling,,"08-28-1990	","-	","09-04-1990	","-	",Ordinance,"-	","	",,8/28/1990,,9/4/1990,,,
219,219,Baxley,Appling,,"08-28-1990	","-	","09-04-1990	","-	",Ordinance,"-	","	",,8/28/1990,,9/4/1990,,,
220,220,Baxley,Appling,,"08-28-1990	","-	","09-04-1990	","-	",Ordinance,"-	","	",,8/28/1990,,9/4/1990,,,
221,221,Montezuma,Macon,,"02-28-1992	","-	","02-24-1992	","251	",Ordinance,"17.58	","	",,2/28/1992,,2/24/1992,251,17.58,
222,222,Chatsworth,Murray,,"01-06-1992	","-	","02-24-1992	","-	",Ordinance,"1.12	","	",,1/6/1992,,2/24/1992,,1.12,
223,223,Americus,Sumter,,"11-25-1991	","-	","02-24-1992	","-	",Ordinance,"8.46	","	",,11/25/1991,,2/24/1992,,8.46,
224,224,Alpharetta,Fulton,,"01-13-1992	","-	","02-24-1992	","-	",Ordinance,"-	","	",,1/13/1992,,2/24/1992,,,
225,225,Calhoun,Gordon,,"01-13-1992	","-	","02-20-1992	","474	",Ordinance,"-	","	",,1/13/1992,,2/20/1992,474,,
226,226,Calhoun,Gordon,,"01-13-1992	","-	","02-20-1992	","475	",Ordinance,"-	","	",,1/13/1992,,2/20/1992,475,,
227,227,Calhoun,Gordon,,"02-10-1992	","-	","02-20-1992	","476	",Ordinance,"-	","	",,2/10/1992,,2/20/1992,476,,
228,228,Calhoun,Gordon,,"02-10-1992	","-	","02-20-1992	","477	",Ordinance,"2-Jan	","	",,2/10/1992,,2/20/1992,477,2-Jan,
229,229,Calhoun,Gordon,,"02-10-1992	","-	","02-20-1992	","478	",Ordinance,"-	","Park Place Estates	",,2/10/1992,,2/20/1992,478,,Park Place Estates
230,230,Gainesville,Hall,,"10-01-1991	","-	","02-24-1992	","91-39	",Ordinance,"1.923	","	",,10/1/1991,,2/24/1992,91-39,1.923,
231,231,Gainesville,Hall,,"10-01-1991	","-	","02-24-1992	","91-41	",Ordinance,"2.216	","	",,10/1/1991,,2/24/1992,91-41,2.216,
232,232,Dallas,Paulding,,"01-08-1991	","-	","02-20-1992	","90-22	",Ordinance,"6.26	","	",,1/8/1991,,2/20/1992,90-22,6.26,
233,233,Dallas,Paulding,,"04-01-1991	","-	","02-20-1992	","91-02	",Ordinance,"-	","	",,4/1/1991,,2/20/1992,91-02,,
234,234,Dallas,Paulding,,"04-01-1991	","-	","02-20-1992	","91-03	",Ordinance,"1.29	","	",,4/1/1991,,2/20/1992,91-03,1.29,
235,235,Dallas,Paulding,,"06-03-1991	","-	","02-20-1992	","91-08	",Ordinance,"168.486	","	",,6/3/1991,,2/20/1992,91-08,168.486,
236,236,Fairburn,Fulton,,"03-25-1991	","-	","01-30-1992	","91-03	",Ordinance,"-	","	",,3/25/1991,,1/30/1992,91-03,,
237,237,Fairburn,Fulton,,"03-25-1991	","-	","01-30-1992	","91-04	",Ordinance,"39.03	","	",,3/25/1991,,1/30/1992,91-04,39.03,
238,238,Fairburn,Fulton,,"04-22-1991	","-	","01-30-1992	","91-05	",Ordinance,"4.76	","	",,4/22/1991,,1/30/1992,91-05,4.76,
239,239,Fairburn,Fulton,,"04-22-1991	","-	","01-30-1992	","91-06	",Ordinance,"4.76	","	",,4/22/1991,,1/30/1992,91-06,4.76,
240,240,Fairburn,Fulton,,"09-23-1991	","-	","01-30-1992	","91-07	",Ordinance,"7.8	","	",,9/23/1991,,1/30/1992,91-07,7.8,
241,241,Fairburn,Fulton,,"12-23-1991	","-	","01-30-1992	","91-13	",Ordinance,"7.8	","	",,12/23/1991,,1/30/1992,91-13,7.8,
242,242,Emerson,Bartow,,"01-13-1992	","-	","02-24-1992	","-	",Ordinance,"0.743	","	",,1/13/1992,,2/24/1992,,0.743,
243,243,LaGrange,Troup,,"02-25-1992	","-	","03-05-1992	","-	",Ordinance,"273.39	","	",,2/25/1992,,3/5/1992,,273.39,
244,244,Baldwin,Habersham,,"03-03-1988	","-	","03-04-1992	","-	",Ordinance,"12.58	","	",,3/3/1988,,3/4/1992,,12.58,
245,245,Baldwin,Habersham,,"03-16-1988	","-	","04-04-1992	","-	",Ordinance,"70.4	","	",,3/16/1988,,4/4/1992,,70.4,
246,246,Baldwin,Habersham,,"03-07-1988	","-	","03-04-1992	","-	",Ordinance,"12.58	","	",,3/7/1988,,3/4/1992,,12.58,
247,247,Buford,Gwinnett,,"06-04-1990	","-	","06-19-1991	","-	",Ordinance,"-	","	",,6/4/1990,,6/19/1991,,,
248,248,Buford,Gwinnett,,"06-04-1990	","-	","12-14-1990	","-	",Ordinance,"-	","	",,6/4/1990,,12/14/1990,,,
249,249,Brunswick,Glynn,,"01-17-1990	","-	","09-07-1990	","887	",Ordinance,"-	","	",,1/17/1990,,9/7/1990,887,,
250,250,Bowdon,Carroll,,"12-10-1990	","-	","05-20-1991	","-	",Ordinance,"-	","	",,12/10/1990,,5/20/1991,,,
251,251,Bethlehem,Barrow,,"09-04-1989	","-	","01-29-1990	","-	",Ordinance,"80.976	","	",,9/4/1989,,1/29/1990,,80.976,
252,252,Clarkesville,Habersham,,"02-05-1990	","-	","02-08-1990	","-	",Ordinance,"-	","	",,2/5/1990,,2/8/1990,,,
253,253,Chickamauga,Walker,,"08-06-1990	","-	","09-07-1990	","-	",Ordinance,"19.96	","	",,8/6/1990,,9/7/1990,,19.96,
254,254,Chickamauga,Walker,,"08-06-1990	","-	","09-07-1990	","-	",Ordinance,"19.77	","	",,8/6/1990,,9/7/1990,,19.77,
255,255,Chatsworth,Murray,,"12-03-1990	","-	","02-02-1991	","-	",Ordinance,"-	","	",,12/3/1990,,2/2/1991,,,
256,256,Centerville,Houston,,"07-02-1991	","-	","09-14-1991	","-	",Ordinance,"-	","	",,7/2/1991,,9/14/1991,,,
257,257,Centerville,Murray,,"07-02-1991	","-	","09-14-1991	","-	",Ordinance,"-	","	",,7/2/1991,,9/14/1991,,,
258,258,Cartersville,Bartow,,"01-08-1990	","-	","02-23-1990	","32905	",Ordinance,"0.645	","	",,1/8/1990,,2/23/1990,32905,0.645,
259,259,Cartersville,Bartow,,"03-22-1990	","-	","03-29-1990	","32994	",Ordinance,"0.486	","Country Club Estates	",,3/22/1990,,3/29/1990,32994,0.486,Country Club Estates
260,260,Carrollton,Carroll,,"02-19-1990	","-	","04-23-1990	","83	",Ordinance,"23.57	","	",,2/19/1990,,4/23/1990,83,23.57,
261,261,Carrollton,Carroll,,"04-16-1990	","-	","10-29-1990	","84	",Ordinance,"-	","	",,4/16/1990,,10/29/1990,84,,
262,262,Carrollton,Carroll,,"09-17-1990	","-	","10-29-1990	","85	",Ordinance,"4.24	","	",,9/17/1990,,10/29/1990,85,4.24,
263,263,Dahlonega,Lumpkiin,,"03-04-1991	","-	","03-22-1991	","91-7	",Ordinance,"1	","	",,3/4/1991,,3/22/1991,91-7,1,
264,264,Dahlonega,Lumpkin,,"07-02-1990	","-	","08-01-1990	","90-3	",Ordinance,"-	","	",,7/2/1990,,8/1/1990,90-3,,
265,265,Dahlonega,Lumpkin,,"07-02-1990	","-	","08-01-1990	","90-6	",Ordinance,"-	","	",,7/2/1990,,8/1/1990,90-6,,
266,266,Dahlonega,Lumpkin,,"05-07-1990	","-	","05-29-1990	","90-1	",Ordinance,"-	","	",,5/7/1990,,5/29/1990,90-1,,
267,267,Dahlonega,Lumpkin,,"08-05-1991	","-	","08-21-1991	","91-6	",Ordinance,"0.5	","	",,8/5/1991,,8/21/1991,91-6,0.5,
268,268,Dacula,Gwinnett,,"12-04-1990	","-	","02-20-1991	","-	",Ordinance,"20.4	","	",,12/4/1990,,2/20/1991,,20.4,
269,269,Dacula,Gwinnett,,"02-06-1990	","-	","08-17-1990	","-	",Ordinance,"-	","	",,2/6/1990,,8/17/1990,,,
270,270,Cumming,Forsyth,,"09-18-1990	","-	","09-21-1990	","-	",Ordinance,"22.13	","	",,9/18/1990,,9/21/1990,,22.13,
271,271,Cumming,Forsyth,,"09-18-1990	","-	","09-21-1990	","-	",Ordinance,"31.96	","	",,9/18/1990,,9/21/1990,,31.96,
272,272,Cumming,Forsyth,,"09-17-1991	","-	","09-30-1991	","-	",Ordinance,"25.843	","	",,9/17/1991,,9/30/1991,,25.843,
273,273,Cumming,Forsyth,,"09-17-1991	","-	","09-30-1991	","-	",Ordinance,"1.25	","	",,9/17/1991,,9/30/1991,,1.25,
274,274,Cumming,Forsyth,,"09-17-1991	","-	","09-30-1991	","-	",Ordinance,"11.77	","	",,9/17/1991,,9/30/1991,,11.77,
275,275,Cornelia,Habersham,,"06-03-1991	","-	","06-07-1991	","250-58	",Ordinance,"59.86	","	",,6/3/1991,,6/7/1991,250-58,59.86,
276,276,Commerce,Jackson,,"04-08-1991	","-	","05-24-1991	","-	",Ordinance,"1.89	","	",,4/8/1991,,5/24/1991,,1.89,
277,277,Commerce,Jackson,,"05-13-1991	","-	","05-24-1991	","-	",Ordinance,"-	","	",,5/13/1991,,5/24/1991,,,
278,278,Commerce,Jackson,,"08-13-1990	","-	","08-16-1990	","-	",Ordinance,"-	","	",,8/13/1990,,8/16/1990,,,
279,279,Commerce,Jackson,,"12-10-1990	","-	","12-14-1990	","90-1160	",Ordinance,"1.56	","	",,12/10/1990,,12/14/1990,90-1160,1.56,
280,280,Commerce,Jackson,,"12-10-1990	","-	","12-14-1990	","90-1159	",Ordinance,"-	","	",,12/10/1990,,12/14/1990,90-1159,,
281,281,Commerce,Jackson,,"07-08-1991	","-	","07-18-1991	","-	",Ordinance,"-	","	",,7/8/1991,,7/18/1991,,,
282,282,Commerce,Jackson,,"07-08-1991	","-	","07-18-1991	","-	",Ordinance,"1	","	",,7/8/1991,,7/18/1991,,1,
283,283,Commerce,Jackson,,"03-11-1991	","-	","03-18-1991	","91-1165	",Ordinance,"17.4	","	",,3/11/1991,,3/18/1991,91-1165,17.4,
284,284,Commerce,Jackson,,"01-14-1991	","-	","01-17-1991	","91-1163	",Ordinance,"-	","	",,1/14/1991,,1/17/1991,91-1163,,
285,285,Commerce,Jackson,,"02-12-1990	","-	","02-22-1990	","-	",Ordinance,"1.5	","	",,2/12/1990,,2/22/1990,,1.5,
286,286,Commerce,Jackson,,"04-09-1990	","-	","04-11-1990	","90-1125	",Ordinance,"-	","	",,4/9/1990,,4/11/1990,90-1125,,
287,287,Commerce,Jackson,,"03-12-1990	","-	","03-19-1990	","-	",Ordinance,"-	","	",,3/12/1990,,3/19/1990,,,
288,288,Commerce,Jackson,,"01-08-1990	","-	","01-29-1990	","90-1107	",Ordinance,"-	","	",,1/8/1990,,1/29/1990,90-1107,,
289,289,Commerce,Jackson,,"01-08-1990	","-	","01-29-1990	","90-1108	",Ordinance,"-	","	",,1/8/1990,,1/29/1990,90-1108,,
290,290,Auburn,Barrow,,"03-05-1992	","-	","03-09-1992	","139	",Ordinance,"28.4	","	",,3/5/1992,,3/9/1992,139,28.4,
291,291,Forsyth,Monroe,,"10-16-1990	","-	","10-23-1990	","-	",Ordinance,"98.02	","	",,10/16/1990,,10/23/1990,,98.02,
292,292,Forest Park,Clayton,,"02-19-1990	","-	","02-22-1990	","90-001	",Ordinance,"44.31	","	",,2/19/1990,,2/22/1990,90-001,44.31,
293,293,Elberton,Elbert,,"03-04-1991	","-	","03-18-1991	","977	",Ordinance,"-	","	",,3/4/1991,,3/18/1991,977,,
294,294,Elberton,Elbert,,"12-03-1990	","-	","12-17-1990	","971	",Ordinance,"-	","	",,12/3/1990,,12/17/1990,971,,
295,295,Duluth,Gwinnett,,"06-18-1990	","-	","07-16-1990	","-	",Ordinance,"116.262	","	",,6/18/1990,,7/16/1990,,116.262,
296,296,Smyrna,Cobb,,"02-17-1992	","-	","03-05-1992	","-	",Ordinance,"-	","	",,2/17/1992,,3/5/1992,,,
297,297,Smyrna,Cobb,,"02-17-1992	","-	","03-05-1992	","-	",Ordinance,"-	","	",,2/17/1992,,3/5/1992,,,
298,298,Elberton,Elbert,,"09-10-1990	","-	","10-22-1990	","962	",Ordinance,"-	","	",,9/10/1990,,10/22/1990,962,,
299,299,Elberton,Elbert,,"10-01-1990	","-	","10-22-1990	","965	",Ordinance,"-	","	",,10/1/1990,,10/22/1990,965,,
300,300,Elberton,Elbert,,"10-01-1990	","-	","10-22-1990	","965	",Ordinance,"-	","	",,10/1/1990,,10/22/1990,965,,
301,301,Elberton,Elbert,,"10-01-1990	","-	","10-22-1990	","965	",Ordinance,"-	","	",,10/1/1990,,10/22/1990,965,,
302,302,Elberton,Elbert,,"10-01-1990	","-	","10-22-1990	","965	",Ordinance,"8.25	","	",,10/1/1990,,10/22/1990,965,8.25,
303,303,Elberton,Elbert,,"10-01-1990	","-	","10-22-1990	","965	",Ordinance,"-	","	",,10/1/1990,,10/22/1990,965,,
304,304,Eatonton,Putnam,,"03-21-1983	","-	","06-22-1983	","-	",Ordinance,"30.628	","	",,3/21/1983,,6/22/1983,,30.628,
305,305,Douglasville,Douglas,,"11-19-1990	","-	","01-23-1991	","0-90-44	",Ordinance,"-	","	",,11/19/1990,,1/23/1991,0-90-44,,
306,306,Douglasville,Douglas,,"10-01-1990	","-	","10-26-1990	","0-90-43	",Ordinance,"0.252	","	",,10/1/1990,,10/26/1990,0-90-43,0.252,
307,307,Tyrone,Fayette,,"02-26-1992	","-	","03-12-1992	","226	",Ordinance,"78.551	","	",,2/26/1992,,3/12/1992,226,78.551,
308,308,Forsyth,Monroe,,"03-03-1992	","-	","03-12-1992	","-	",Ordinance,"-	","	",,3/3/1992,,3/12/1992,,,
309,309,Douglasville,Douglas,,"01-16-1990	","-	","01-29-1990	","0-90-4	",Ordinance,"40.6	","	",,1/16/1990,,1/29/1990,0-90-4,40.6,
310,310,Dawson,Terrell,,"08-19-1990	","-	","08-20-1990	","-	",Ordinance,"-	","	",,8/19/1990,,8/20/1990,,,
311,311,Cornelia,Habersham,,"02-16-1990	","-	","02-19-1990	","250-55	",Ordinance,"1.072	","	",,2/16/1990,,2/19/1990,250-55,1.072,
312,312,Cornelia,Habersham,,"05-14-1990	","-	","05-17-1990	","250-56	",Ordinance,"2.42	","	",,5/14/1990,,5/17/1990,250-56,2.42,
313,313,Cornelia,Habersham,,"08-06-1990	","-	","10-01-1990	","250-57	",Ordinance,"-	","Highland Forest Sub	",,8/6/1990,,10/1/1990,250-57,,Highland Forest Sub
314,314,Dalton,Whitfield,,"01-31-1991	","-	","10-30-1991	","-	",Ordinance,"0.75	","Crestview Heights Sub.	",,1/31/1991,,10/30/1991,,0.75,Crestview Heights Sub.
315,315,Dalton,Whitfield,,"01-31-1991	","-	","10-30-1991	","-	",Ordinance,"1.72	","Crestview Heights Sub	",,1/31/1991,,10/30/1991,,1.72,Crestview Heights Sub
316,316,Dalton,Whitfield,,"03-04-1991	","-	","10-30-1991	","-	",Ordinance,"0.46	","Crestview Heights Sub	",,3/4/1991,,10/30/1991,,0.46,Crestview Heights Sub
317,317,Dalton,Whitfield,,"03-18-1991	","-	","10-30-1991	","-	",Ordinance,"86.55	","Crestview Heights Sub	",,3/18/1991,,10/30/1991,,86.55,Crestview Heights Sub
318,318,Dalton,Whitfield,,"04-15-1991	","-	","10-30-1991	","-	",Ordinance,"0.45	","Valley Brook Sub	",,4/15/1991,,10/30/1991,,0.45,Valley Brook Sub
319,319,Dallas,Paulding,,"05-03-1990	","-	","01-24-1991	","90-03	",Ordinance,"0.492	","	",,5/3/1990,,1/24/1991,90-03,0.492,
320,320,Dallas,Paulding,,"04-02-1990	","-	","01-24-1991	","90-04	",Ordinance,"5.68	","	",,4/2/1990,,1/24/1991,90-04,5.68,
321,321,Dallas,Paulding,,"04-02-1990	","-	","01-24-1991	","90-07	",Ordinance,"-	","	",,4/2/1990,,1/24/1991,90-07,,
322,322,Dallas,Paulding,,"07-02-1990	","-	","01-24-1991	","90-10	",Ordinance,"4.492	","	",,7/2/1990,,1/24/1991,90-10,4.492,
323,323,Dallas,Paulding,,"07-02-1990	","-	","01-24-1991	","90-11	",Ordinance,"-	","	",,7/2/1990,,1/24/1991,90-11,,
324,324,Dallas,Paulding,,"07-02-1990	","-	","01-24-1991	","90-12	",Ordinance,"1.23	","	",,7/2/1990,,1/24/1991,90-12,1.23,
325,325,Dallas,Paulding,,"10-01-1990	","-	","01-24-1991	","90-17	",Ordinance,"-	","	",,10/1/1990,,1/24/1991,90-17,,
326,326,Dallas,Paulding,,"11-05-1990	","-	","01-24-1991	","90-18	",Ordinance,"-	","	",,11/5/1990,,1/24/1991,90-18,,
327,327,Dallas,Whitfield,,"11-05-1990	","-	","01-24-1991	","90-19	",Ordinance,"-	","	",,11/5/1990,,1/24/1991,90-19,,
328,328,Conyers,Rockdale,,"11-13-1990	","-	","11-19-1990	","475	",Ordinance,"19.738	","	",,11/13/1990,,11/19/1990,475,19.738,
329,329,Conyers,Rockdale,,"10-02-1990	","-	","10-09-1990	","467	",Ordinance,"35.8	","	",,10/2/1990,,10/9/1990,467,35.8,
330,330,Conyers,Rockdale,,"10-02-1990	","-	","10-09-1990	","468	",Ordinance,"2.75	","	",,10/2/1990,,10/9/1990,468,2.75,
331,331,Conyers,Rockdale,,"10-02-1990	","-	","10-09-1990	","469	",Ordinance,"1.01	","	",,10/2/1990,,10/9/1990,469,1.01,
332,332,Conyers,Rockdale,,"10-02-1990	","-	","10-09-1990	","470	",Ordinance,"-	","	",,10/2/1990,,10/9/1990,470,,
333,333,Conyers,Rockdale,,"10-02-1990	","-	","10-09-1990	","471	",Ordinance,"123.634	","	",,10/2/1990,,10/9/1990,471,123.634,
334,334,Conyers,Rockdale,,"10-02-1990	","-	","10-09-1990	","472	",Ordinance,"225.951	","	",,10/2/1990,,10/9/1990,472,225.951,
335,335,Conyers,Rockdale,,"10-02-1990	","-	","10-09-1990	","473	",Ordinance,"1.247	","	",,10/2/1990,,10/9/1990,473,1.247,
336,336,Commerce,Jackson,,"02-10-1992	","-	","03-19-1992	","-	",Ordinance,"0.37	","	",,2/10/1992,,3/19/1992,,0.37,
337,337,Commerce,Jackson,,"03-09-1992	","-	","03-19-1992	","92-004	",Ordinance,"1.246	","	",,3/9/1992,,3/19/1992,92-004,1.246,
338,338,Commerce,Jackson,,"02-10-1992	","-	","03-19-1992	","92-002	",Ordinance,"0.75	","	",,2/10/1992,,3/19/1992,92-002,0.75,
339,339,Warner Robins,Houston,,"03-04-1991	","-	","03-18-1992	","-	",Ordinance,"11.318	","	",,3/4/1991,,3/18/1992,,11.318,
340,340,Warner Robins,Houston,,"04-01-1991	","-	","03-18-1992	","-	",Ordinance,"-	","	",,4/1/1991,,3/18/1992,,,
341,341,Warner Robins,Houston,,"05-06-1991	","-	","03-18-1992	","-	",Ordinance,"24.784	","	",,5/6/1991,,3/18/1992,,24.784,
342,342,Warner Robins,Houston,,"08-05-1991	","-	","03-18-1992	","-	",Ordinance,"3.33	","	",,8/5/1991,,3/18/1992,,3.33,
343,343,Warner Robins,Houston,,"01-01-1992	","-	","03-18-1992	","-	",Ordinance,"2.14	","	",,1/1/1992,,3/18/1992,,2.14,
344,344,Conyers,Rockdale,,"12-17-1990	","-	","02-04-1991	","478	",Ordinance,"8.954	","	",,12/17/1990,,2/4/1991,478,8.954,
345,345,Conyers,Rockdale,,"12-17-1990	","-	","02-04-1991	","479	",Ordinance,"13.66	","	",,12/17/1990,,2/4/1991,479,13.66,
346,346,Conyers,Rockdale,,"12-17-1990	","-	","02-04-1991	","480	",Ordinance,"22.264	","	",,12/17/1990,,2/4/1991,480,22.264,
347,347,Conyers,Rockdale,,"12-17-1990	","-	","02-04-1992	","481	",Ordinance,"2.016	","	",,12/17/1990,,2/4/1992,481,2.016,
348,348,Conyers,Rockdale,,"12-11-1970	","-	","02-04-1991	","482	",Ordinance,"1.857	","	",,12/11/1970,,2/4/1991,482,1.857,
349,349,Conyers,Rockdale,,"12-17-1990	","-	","02-04-1991	","485	",Ordinance,"14.674	","	",,12/17/1990,,2/4/1991,485,14.674,
350,350,Conyers,Lumpkin,,"10-23-1990	","-	","01-07-1991	","90-11	",Ordinance,"-	","Crown Mtn Estates	",,10/23/1990,,1/7/1991,90-11,,Crown Mtn Estates
351,351,Conyers,Lumpkin,,"10-23-1990	","-	","01-07-1991	","90-12	",Ordinance,"-	","Crown Mtn Estates	",,10/23/1990,,1/7/1991,90-12,,Crown Mtn Estates
352,352,Conyers,Lumpkin,,"10-23-1990	","-	","01-07-1991	","90-13	",Ordinance,"0.95	","Crown Mtn Estates	",,10/23/1990,,1/7/1991,90-13,0.95,Crown Mtn Estates
353,353,Conyers,Lumpkin,,"10-23-1990	","-	","01-07-1991	","90-14	",Ordinance,"-	","Crown Mtn Estates	",,10/23/1990,,1/7/1991,90-14,,Crown Mtn Estates
354,354,Conyers,Lumpkin,,"10-23-1990	","-	","01-07-1991	","90-15	",Ordinance,"-	","Crown Mtn Estates	",,10/23/1990,,1/7/1991,90-15,,Crown Mtn Estates
355,355,Conyers,Lumpkin,,"10-23-1990	","-	","01-07-1991	","90-16	",Ordinance,"-	","Crown Mtn Estates	",,10/23/1990,,1/7/1991,90-16,,Crown Mtn Estates
356,356,Conyers,Lumpkin,,"10-23-1990	","-	","01-07-1991	","90-17	",Ordinance,"-	","	",,10/23/1990,,1/7/1991,90-17,,
357,357,Conyers,Lumpkin,,"10-23-1990	","-	","01-07-1991	","90-18	",Ordinance,"-	","Crown Mtn Estates	",,10/23/1990,,1/7/1991,90-18,,Crown Mtn Estates
358,358,Conyers,Lumpkin,,"10-23-1990	","-	","01-07-1991	","90-19	",Ordinance,"-	","Crown Mtn Estates	",,10/23/1990,,1/7/1991,90-19,,Crown Mtn Estates
359,359,Conyers,Lumpkin,,"10-23-1990	","-	","01-07-1990	","90-20	",Ordinance,"-	","	",,10/23/1990,,1/7/1990,90-20,,
360,360,Conyers,Lumpkin,,"10-23-1990	","-	","01-07-1991	","90-21	",Ordinance,"-	","	",,10/23/1990,,1/7/1991,90-21,,
361,361,Conyers,Lumpkin,,"10-23-1990	","-	","01-07-1991	","90-22	",Ordinance,"-	","	",,10/23/1990,,1/7/1991,90-22,,
362,362,Conyers,Lumpkin,,"10-23-1990	","-	","01-07-1991	","90-23	",Ordinance,"-	","	",,10/23/1990,,1/7/1991,90-23,,
363,363,Conyers,Lumpkin,,"10-23-1990	","-	","01-07-1991	","90-24	",Ordinance,"-	","	",,10/23/1990,,1/7/1991,90-24,,
364,364,Gainesville,Hall,,"10-16-1990	","-	","11-14-1990	","90-47	",Ordinance,"2.7	","	",,10/16/1990,,11/14/1990,90-47,2.7,
